,,,"*","abiotic","abiotic","abiotic","abiotic","abiotic","abiotic","abiotic","abiotic","abiotic","abiotic","abiotic","abiotic","biotic","biotic","biotic","biotic","biotic","biotic","biotic","biotic","biotic","biotic","biotic","biotic","biotic","biotic","biotic","biotic","biotic","biotic","biotic","biotic","biotic","biotic","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","pharmaco","toxicity","toxicity"
"phenolic compound","anthraquinone","w/",6964,6936,28,6963,1,6962,2,6951,13,6950,14,6950,14,6932,32,6961,3,6908,56,6954,10,6907,57,5404,1560,6963,1,6949,15,6951,13,6959,5,6964,0,6297,667,6056,908,6115,849,6762,202,6519,445,6179,785,5824,1140,6943,21,6773,191,6877,87,6931,33,6841,123,5601,1363,6885,79,6963,1,6890,74,6924,40,6815,149,6765,199,5559,1405
"phenolic compound","coumarin","w/o",427654,424532,3122,427132,522,425139,2515,426899,755,424069,3585,425341,2313,424944,2710,426768,886,420380,7274,427024,630,425714,1940,371543,56111,426561,1093,423109,4545,427093,561,426723,931,427534,120,390536,37118,391343,36311,393393,34261,418968,8686,404293,23361,370388,57266,330626,97028,425567,2087,414181,13473,417498,10156,425860,1794,407462,20192,370773,56881,416055,11599,427588,66,416935,10719,426905,749,412630,15024,416153,11501,372368,55286
"phenolic compound","coumarin","w/",12176,12150,26,12175,1,12163,13,12132,44,12166,10,12150,26,12125,51,12167,9,11972,204,12150,26,12112,64,11304,872,12168,8,12130,46,12173,3,12159,17,12176,0,10728,1448,10522,1654,10784,1392,11720,456,11239,937,10686,1490,9696,2480,12115,61,11697,479,11962,214,12123,53,11438,738,9655,2521,11771,405,12171,5,12007,169,12113,63,11687,489,11880,296,10117,2059
"phenolic compound","flavonoids/biflavonoids/anthocyanin","w/o",341820,339181,2639,341371,449,340113,1707,341130,690,339063,2757,339953,1867,339430,2390,340966,854,336086,5734,341219,601,340193,1627,303008,38812,341041,779,337399,4421,341276,544,340943,877,341728,92,314399,27421,312089,29731,312765,29055,336342,5478,320773,21047,291674,50146,297925,43895,339877,1943,329920,11900,332403,9417,340225,1595,324404,17416,292036,49784,331655,10165,341767,53,332978,8842,341347,473,328391,13429,332349,9471,293041,48779
"phenolic compound","flavonoids/biflavonoids/anthocyanin","w/",98010,97501,509,97936,74,97189,821,97901,109,97172,838,97538,472,97639,371,97969,41,96266,1744,97955,55,97633,377,79839,18171,97688,322,97840,170,97990,20,97939,71,97982,28,86865,11145,89776,8234,91412,6598,94346,3664,94759,3251,89400,8610,42397,55613,97805,205,95958,2052,97057,953,97758,252,94496,3514,88392,9618,96171,1839,97992,18,95964,2046,97671,339,95926,2084,95684,2326,89444,8566
"phenolic compound","isoflavanoids","w/o",439814,436666,3148,439291,523,437286,2528,439015,799,436219,3595,437475,2339,437054,2760,438919,895,432336,7478,439158,656,437810,2004,382831,56983,438713,1101,435223,4591,439250,564,438867,947,439694,120,401251,38563,401854,37960,404162,35652,430673,9141,415518,24296,381062,58752,340309,99505,437666,2148,425864,13950,429444,10370,437967,1847,418885,20929,380413,59401,427810,12004,439743,71,428926,10888,439002,812,424303,15511,428017,11797,382469,57345
"phenolic compound","isoflavanoids","w/",16,16,0,16,0,16,0,16,0,16,0,16,0,15,1,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,15,1,16,0,13,3,11,5,15,1,15,1,14,2,12,4,13,3,16,0,14,2,16,0,16,0,15,1,15,1,16,0,16,0,16,0,16,0,14,2,16,0,16,0
"phenolic compound","lignans","w/o",434414,431273,3141,433891,523,431896,2518,433616,798,430829,3585,432077,2337,431680,2734,433520,894,427000,7414,433762,652,432433,1981,377567,56847,433314,1100,429826,4588,433853,561,433468,946,434295,119,396943,37471,396730,37684,399461,34953,425404,9010,410322,24092,375932,58482,336714,97700,432303,2111,420787,13627,424146,10268,432574,1840,413821,20593,376333,58081,422572,11842,434347,67,423681,10733,433626,788,419037,15377,422724,11690,377614,56800
"phenolic compound","lignans","w/",5416,5409,7,5416,0,5406,10,5415,1,5406,10,5414,2,5389,27,5415,1,5352,64,5412,4,5393,23,5280,136,5415,1,5413,3,5413,3,5414,2,5415,1,4321,1095,5135,281,4716,700,5284,132,5210,206,5142,274,3608,1808,5379,37,5091,325,5314,102,5409,7,5079,337,4095,1321,5254,162,5412,4,5261,155,5392,24,5280,136,5309,107,4871,545
"phenolic compound","naphthoquinone","w/o",435802,432667,3135,435279,523,433274,2528,435010,792,432207,3595,433466,2336,433053,2749,434907,895,428361,7441,435159,643,433814,1988,379439,56363,434702,1100,431218,4584,435242,560,434858,944,435682,120,397547,38255,398288,37514,400925,34877,426693,9109,411842,23960,377451,58351,336824,98978,433721,2081,421999,13803,425449,10353,433967,1835,414912,20890,377688,58114,423854,11948,435732,70,424936,10866,434995,807,420340,15462,424124,11678,379158,56644
"phenolic compound","naphthoquinone","w/",4028,4015,13,4028,0,4028,0,4021,7,4028,0,4025,3,4016,12,4028,0,3991,37,4015,13,4012,16,3408,620,4027,1,4021,7,4024,4,4024,4,4028,0,3717,311,3577,451,3252,776,3995,33,3690,338,3623,405,3498,530,3961,67,3879,149,4011,17,4016,12,3988,40,2740,1288,3972,56,4027,1,4006,22,4023,5,3977,51,3909,119,3327,701
"phenolic compound","phenolic acid","w/o",430772,427658,3114,430257,515,428302,2470,429982,790,427239,3533,428454,2318,428054,2718,429883,889,423668,7104,430131,641,428861,1911,374762,56010,429684,1088,426204,4568,430211,561,429838,934,430653,119,393058,37714,393419,37353,395512,35260,421889,8883,406810,23962,372867,57905,337770,93002,428638,2134,416938,13834,420451,10321,428938,1834,410155,20617,371946,58826,418869,11903,430702,70,420049,10723,429977,795,415374,15398,419123,11649,373923,56849
"phenolic compound","phenolic acid","w/",9058,9024,34,9050,8,9000,58,9049,9,8996,62,9037,21,9015,43,9052,6,8684,374,9043,15,8965,93,8085,973,9045,13,9035,23,9055,3,9044,14,9057,1,8206,852,8446,612,8665,393,8799,259,8722,336,8207,851,2552,6506,9044,14,8940,118,9009,49,9045,13,8745,313,8482,576,8957,101,9057,1,8893,165,9041,17,8943,115,8910,148,8562,496
"phenolic compound","phenylpropanoid","w/o",437176,434097,3079,436670,506,434800,2376,436381,795,433699,3477,434872,2304,434493,2683,436310,866,429845,7331,436524,652,435199,1977,380605,56571,436120,1056,432589,4587,436612,564,436251,925,437059,117,398844,38332,399337,37839,401624,35552,428073,9103,413012,24164,378589,58587,338637,98539,435037,2139,423296,13880,426824,10352,435334,1842,416285,20891,377975,59201,425201,11975,437105,71,426297,10879,436367,809,421702,15474,425539,11637,380030,57146
"phenolic compound","phenylpropanoid","w/",2654,2585,69,2637,17,2502,152,2650,4,2536,118,2619,35,2576,78,2625,29,2507,147,2650,4,2627,27,2242,412,2609,45,2650,4,2654,0,2631,23,2651,3,2420,234,2528,126,2553,101,2615,39,2520,134,2485,169,1685,969,2645,9,2582,72,2636,18,2649,5,2615,39,2453,201,2625,29,2654,0,2645,9,2651,3,2615,39,2494,160,2455,199
"phenolic compound","stilbene","w/o",432090,428971,3119,431567,523,429571,2519,431309,781,428507,3583,429769,2321,429342,2748,431198,892,424675,7415,431435,655,430095,1995,375518,56572,430997,1093,427517,4573,431536,554,431143,947,431970,120,394873,37217,394379,37711,397526,34564,423121,8969,408037,24053,373619,58471,335918,96172,429963,2127,418300,13790,421800,10290,430260,1830,411762,20328,374052,58038,420486,11604,432024,66,421529,10561,431282,808,416647,15443,420434,11656,375558,56532
"phenolic compound","stilbene","w/",7740,7711,29,7740,0,7731,9,7722,18,7728,12,7722,18,7727,13,7737,3,7677,63,7739,1,7731,9,7329,411,7732,8,7722,18,7730,10,7739,1,7740,0,6391,1349,7486,254,6651,1089,7567,173,7495,245,7455,285,4404,3336,7719,21,7578,162,7660,80,7723,17,7138,602,6376,1364,7340,400,7735,5,7413,327,7736,4,7670,70,7599,141,6927,813
"phenolic compound","tannin","w/o",419525,416444,3081,419009,516,417061,2464,418741,784,415971,3554,417231,2294,417361,2164,418638,887,412545,6980,418874,651,417604,1921,365184,54341,418500,1025,414972,4553,418972,553,418580,945,419455,70,382854,36671,385281,34244,384812,34713,411572,7953,396597,22928,364284,55241,329350,90175,417477,2048,406057,13468,409389,10136,417838,1687,398971,20554,361985,57540,407740,11785,419462,63,408890,10635,418861,664,404796,14729,408663,10862,365139,54386
"phenolic compound","tannin","w/",20305,20238,67,20298,7,20241,64,20290,15,20264,41,20260,45,19708,597,20297,8,19807,498,20300,5,20222,83,17663,2642,20229,76,20267,38,20294,11,20302,3,20255,50,18410,1895,16584,3721,19365,940,19116,1189,18935,1370,16790,3515,10972,9333,20205,100,19821,484,20071,234,20145,160,19929,376,18443,1862,20086,219,20297,8,20052,253,20157,148,19521,784,19370,935,17346,2959
"phenolic compound","xanthone","w/o",436899,433758,3141,436376,523,434371,2528,436101,798,433306,3593,434562,2337,434144,2755,436005,894,429434,7465,436245,654,434899,2000,380036,56863,435801,1098,432319,4580,436335,564,435951,948,436779,120,398746,38153,399300,37599,401773,35126,427891,9008,412792,24107,378401,58498,338175,98724,434765,2134,423074,13825,426574,10325,435060,1839,416052,20847,378381,58518,424986,11913,436828,71,426076,10823,436090,809,421446,15453,425196,11703,379898,57001
"phenolic compound","xanthone","w/",2931,2924,7,2931,0,2931,0,2930,1,2929,2,2929,2,2925,6,2930,1,2918,13,2929,2,2927,4,2811,120,2928,3,2920,11,2931,0,2931,0,2931,0,2518,413,2565,366,2404,527,2797,134,2740,191,2673,258,2147,784,2917,14,2804,127,2886,45,2923,8,2848,83,2047,884,2840,91,2931,0,2866,65,2928,3,2871,60,2837,94,2587,344
"polyketide","acetogenin","w/o",439358,436211,3147,438835,523,436830,2528,438559,799,435763,3595,437019,2339,436605,2753,438468,890,431885,7473,438703,655,437356,2002,382377,56981,438257,1101,434769,4589,438794,564,438410,948,439238,120,400806,38552,401420,37938,403779,35579,430219,9139,415078,24280,380620,58738,339881,99477,437220,2138,425417,13941,428989,10369,437511,1847,418430,20928,380247,59111,427361,11997,439287,71,428472,10886,438547,811,423845,15513,427565,11793,382103,57255
"polyketide","acetogenin","w/",472,471,1,472,0,472,0,472,0,472,0,472,0,464,8,467,5,467,5,471,1,470,2,470,2,472,0,470,2,472,0,472,0,472,0,458,14,445,27,398,74,469,3,454,18,454,18,441,31,462,10,461,11,471,1,472,0,470,2,181,291,465,7,472,0,470,2,471,1,472,0,468,4,382,90
"polyketide","ansamycin","w/o",439553,436407,3146,439030,523,437025,2528,438754,799,435958,3595,437214,2339,436792,2761,438658,895,432075,7478,438901,652,437549,2004,382581,56972,438452,1101,434963,4590,438989,564,438605,948,439433,120,400994,38559,401630,37923,403952,35601,430413,9140,415275,24278,380859,58694,340050,99503,437407,2146,425621,13932,429186,10367,437707,1846,418624,20929,380225,59328,427550,12003,439482,71,428666,10887,438741,812,424040,15513,427761,11792,382267,57286
"polyketide","ansamycin","w/",277,275,2,277,0,277,0,277,0,277,0,277,0,277,0,277,0,277,0,273,4,277,0,266,11,277,0,276,1,277,0,277,0,277,0,270,7,235,42,225,52,275,2,257,20,215,62,272,5,275,2,257,20,274,3,276,1,276,1,203,74,276,1,277,0,276,1,277,0,277,0,272,5,218,59
"polyketide","macrolide","w/o",425501,422376,3125,425016,485,422974,2527,424720,781,421914,3587,423167,2334,422744,2757,424636,865,418072,7429,424852,649,423522,1979,368663,56838,424411,1090,420990,4511,424939,562,424553,948,425381,120,387746,37755,390135,35366,390278,35223,416475,9026,402736,22765,373850,51651,326143,99358,423586,1915,411909,13592,415435,10066,423709,1792,405065,20436,367211,58290,413591,11910,425432,69,414766,10735,424691,810,410337,15164,414119,11382,369572,55929
"polyketide","macrolide","w/",14329,14306,23,14291,38,14328,1,14311,18,14321,8,14324,5,14325,4,14299,30,14280,49,14322,7,14304,25,14184,145,14318,11,14249,80,14327,2,14329,0,14329,0,13518,811,11730,2599,13899,430,14213,116,12796,1533,7224,7105,14179,150,14096,233,13969,360,14025,304,14274,55,13835,494,13217,1112,14235,94,14327,2,14176,153,14327,2,13980,349,13914,415,12913,1416
"polyketide","polyene","w/o",436676,433552,3124,436154,522,434149,2527,435886,790,433086,3590,434341,2335,433917,2759,435820,856,429229,7447,436024,652,434679,1997,380286,56390,435575,1101,432096,4580,436121,555,435728,948,436556,120,398170,38506,398870,37806,401091,35585,427537,9139,414150,22526,378179,58497,337356,99320,434540,2136,422776,13900,426322,10354,434837,1839,415777,20899,377484,59192,424684,11992,436605,71,425805,10871,435864,812,421181,15495,424898,11778,379755,56921
"polyketide","polyene","w/",3154,3130,24,3153,1,3153,1,3145,9,3149,5,3150,4,3152,2,3115,39,3123,31,3150,4,3147,7,2561,593,3154,0,3143,11,3145,9,3154,0,3154,0,3094,60,2995,159,3086,68,3151,3,1382,1772,2895,259,2966,188,3142,12,3102,52,3138,16,3146,8,3123,31,2944,210,3142,12,3154,0,3137,17,3154,0,3136,18,3135,19,2730,424
"polyketide","polyether","w/o",438395,435431,2964,437872,523,435867,2528,437602,793,434821,3574,436068,2327,435636,2759,437500,895,430920,7475,437739,656,436395,2000,381575,56820,437295,1100,433807,4588,437849,546,437447,948,438275,120,399863,38532,400630,37765,402829,35566,429253,9142,414141,24254,379765,58630,338963,99432,436268,2127,424468,13927,428035,10360,436569,1826,417514,20881,379296,59099,426394,12001,438324,71,427510,10885,437583,812,422890,15505,426694,11701,381314,57081
"polyketide","polyether","w/",1435,1251,184,1435,0,1435,0,1429,6,1414,21,1423,12,1433,2,1435,0,1432,3,1435,0,1431,4,1272,163,1434,1,1432,3,1417,18,1435,0,1435,0,1401,34,1235,200,1348,87,1435,0,1391,44,1309,126,1359,76,1414,21,1410,25,1425,10,1414,21,1386,49,1132,303,1432,3,1435,0,1432,3,1435,0,1427,8,1339,96,1171,264
"polyketide","tetracycline","w/o",403145,400110,3035,402796,349,400628,2517,402386,759,399719,3426,400835,2310,400394,2751,402265,880,395776,7369,402492,653,401212,1933,347367,55778,402049,1096,398796,4349,402591,554,402207,938,403025,120,365678,37467,371579,31566,367852,35293,394289,8856,380301,22844,367101,36044,304396,98749,401111,2034,389531,13614,393960,9185,401795,1350,382790,20355,344896,58249,391356,11789,403080,65,392505,10640,402362,783,388401,14744,394100,9045,349072,54073
"polyketide","tetracycline","w/",36685,36572,113,36511,174,36674,11,36645,40,36516,169,36656,29,36675,10,36670,15,36576,109,36682,3,36614,71,35480,1205,36680,5,36443,242,36675,10,36675,10,36685,0,35586,1099,30286,6399,36325,360,36399,286,35231,1454,13973,22712,35926,759,36571,114,36347,338,35500,1185,36188,497,36110,575,35532,1153,36470,215,36679,6,36437,248,36656,29,35916,769,33933,2752,33413,3272
"sterols","sterols/cardenolides","w/o",425914,422875,3039,425391,523,423425,2489,425129,785,422419,3495,423596,2318,423294,2620,425033,881,418695,7219,425269,645,423945,1969,369686,56228,424835,1079,421340,4574,425355,559,424972,942,425795,119,388403,37511,388681,37233,390847,35067,417334,8580,403891,22023,368119,57795,328884,97030,423866,2048,412251,13663,415675,10239,424107,1807,406668,19246,368012,57902,414256,11658,425844,70,417977,7937,425125,789,410581,15333,414340,11574,370149,55765
"sterols","sterols/cardenolides","w/",13916,13807,109,13916,0,13877,39,13902,14,13816,100,13895,21,13775,141,13902,14,13657,259,13905,11,13881,35,13161,755,13894,22,13899,17,13911,5,13910,6,13915,1,12861,1055,13184,732,13330,586,13354,562,11641,2275,12955,961,11438,2478,13816,100,13627,289,13785,131,13876,40,12232,1684,12416,1500,13570,346,13915,1,10965,2951,13893,23,13736,180,13693,223,12336,1580
"sulphur compounds","sulphur compounds/glucosinolates","w/o",425945,423268,2677,425451,494,423473,2472,425282,663,422523,3422,423726,2219,423506,2439,425087,858,418783,7162,425306,639,424089,1856,371570,54375,424874,1071,421403,4542,425549,396,425011,934,425830,115,387981,37964,389145,36800,391364,34581,416882,9063,401976,23969,368432,57513,328347,97598,423817,2128,412169,13776,415631,10314,424221,1724,405457,20488,368128,57817,414093,11852,425875,70,415158,10787,425138,807,410513,15432,414526,11419,371913,54032
"sulphur compounds","sulphur compounds/glucosinolates","w/",13885,13414,471,13856,29,13829,56,13749,136,13712,173,13765,120,13563,322,13848,37,13569,316,13868,17,13737,148,11277,2608,13855,30,13836,49,13717,168,13871,14,13880,5,13283,602,12720,1165,12813,1072,13806,79,13556,329,12642,1243,11975,1910,13865,20,13709,176,13829,56,13762,123,13443,442,12300,1585,13733,152,13884,1,13784,101,13880,5,13804,81,13507,378,10572,3313
"terpenoid/terpene","diterpene","w/o",434697,431564,3133,434174,523,432180,2517,433899,798,431114,3583,432362,2335,432073,2624,433819,878,427285,7412,434048,649,432732,1965,377809,56888,433608,1089,430122,4575,434134,563,433751,946,434577,120,397071,37626,397319,37378,399716,34981,425635,9062,410720,23977,376484,58213,335796,98901,432573,2124,421007,13690,424436,10261,432857,1840,413870,20827,376983,57714,422774,11923,434627,70,423862,10835,433910,787,419372,15325,423036,11661,378014,56683
"terpenoid/terpene","diterpene","w/",5133,5118,15,5133,0,5122,11,5132,1,5121,12,5129,4,4996,137,5116,17,5067,66,5126,7,5094,39,5038,95,5121,12,5117,16,5132,1,5131,2,5133,0,4193,940,4546,587,4461,672,5053,80,4812,321,4590,543,4526,607,5109,24,4871,262,5024,109,5126,7,5030,103,3445,1688,5052,81,5132,1,5080,53,5108,25,4945,188,4997,136,4471,662
"terpenoid/terpene","hemiterpene","w/o",439590,436463,3127,439068,522,437076,2514,438791,799,435998,3592,437259,2331,436836,2754,438700,890,432116,7474,438935,655,437588,2002,382631,56959,438490,1100,434999,4591,439028,562,438642,948,439470,120,401038,38552,401643,37947,403958,35632,430449,9141,415297,24293,380853,58737,340118,99472,437444,2146,425645,13945,429225,10365,437744,1846,418665,20925,380222,59368,427587,12003,439519,71,428707,10883,438778,812,424080,15510,427795,11795,382278,57312
"terpenoid/terpene","hemiterpene","w/",240,219,21,239,1,226,14,240,0,237,3,232,8,233,7,235,5,236,4,239,1,238,2,216,24,239,1,240,0,238,2,240,0,240,0,226,14,222,18,219,21,239,1,235,5,221,19,204,36,238,2,233,7,235,5,239,1,235,5,206,34,239,1,240,0,235,5,240,0,237,3,238,2,207,33
"terpenoid/terpene","monoterpene","w/o",436812,433707,3105,436290,522,434343,2469,436014,798,433228,3584,434486,2326,434232,2580,436006,806,429446,7366,436190,622,434872,1940,379955,56857,435767,1045,432232,4580,436250,562,435867,945,436696,116,398599,38213,399310,37502,401375,35437,427710,9102,412853,23959,378608,58204,338022,98790,434685,2127,422921,13891,426464,10348,434974,1838,415941,20871,377830,58982,424846,11966,436741,71,425944,10868,436017,795,421454,15358,425094,11718,379897,56915
"terpenoid/terpene","monoterpene","w/",3018,2975,43,3017,1,2959,59,3017,1,3007,11,3005,13,2837,181,2929,89,2906,112,2984,34,2954,64,2892,126,2962,56,3007,11,3016,2,3015,3,3014,4,2665,353,2555,463,2802,216,2978,40,2679,339,2466,552,2300,718,2997,21,2957,61,2996,22,3009,9,2959,59,2598,420,2980,38,3018,0,2998,20,3001,17,2863,155,2939,79,2588,430
"terpenoid/terpene","norisoprenoid","w/o",439666,436519,3147,439143,523,437139,2527,438867,799,436072,3594,437329,2337,436908,2758,438777,889,432192,7474,439010,656,437665,2001,382745,56921,438570,1096,435075,4591,439102,564,438718,948,439546,120,401122,38544,401709,37957,404021,35645,430526,9140,415375,24291,380919,58747,340182,99484,437518,2148,425716,13950,429296,10370,437819,1847,418737,20929,380290,59376,427666,12000,439595,71,428778,10888,438854,812,424154,15512,427870,11796,382327,57339
"terpenoid/terpene","norisoprenoid","w/",164,163,1,164,0,163,1,164,0,163,1,162,2,161,3,158,6,160,4,164,0,161,3,102,62,159,5,164,0,164,0,164,0,164,0,142,22,156,8,156,8,162,2,157,7,155,9,140,24,164,0,162,2,164,0,164,0,163,1,138,26,160,4,164,0,164,0,164,0,163,1,163,1,158,6
"terpenoid/terpene","polyterpene","w/o",439821,436673,3148,439298,523,437293,2528,439022,799,436226,3595,437482,2339,437060,2761,438926,895,432343,7478,439165,656,437817,2004,382840,56981,438720,1101,435230,4591,439257,564,438873,948,439701,120,401255,38566,401857,37964,404169,35652,430679,9142,415523,24298,381068,58753,340314,99507,437673,2148,425869,13952,429451,10370,437974,1847,418891,20930,380420,59401,427817,12004,439750,71,428933,10888,439009,812,424308,15513,428024,11797,382478,57343
"terpenoid/terpene","polyterpene","w/",9,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,7,2,9,0,9,0,9,0,9,0,9,0,9,0,8,1,8,1,9,0,9,0,6,3,8,1,9,0,9,0,9,0,9,0,9,0,8,1,9,0,9,0,9,0,9,0,9,0,9,0,7,2
"terpenoid/terpene","sesquiterpene","w/o",427944,424832,3112,427421,523,425458,2486,427145,799,424373,3571,425618,2326,425655,2289,427241,703,420784,7160,427338,606,426132,1812,371278,56666,426918,1026,423393,4551,427383,561,427010,934,427829,115,391185,36759,391496,36448,393688,34256,418956,8988,404886,23058,370934,57010,330230,97714,425924,2020,414377,13567,417734,10210,426112,1832,407154,20790,371838,56106,416262,11682,427873,71,417164,10780,427185,759,412767,15177,416444,11500,372079,55865
"terpenoid/terpene","sesquiterpene","w/",11886,11850,36,11886,0,11844,42,11886,0,11862,24,11873,13,11414,472,11694,192,11568,318,11836,50,11694,192,11569,317,11811,75,11846,40,11883,3,11872,14,11881,5,10079,1807,10369,1517,10489,1397,11732,154,10646,1240,10140,1746,10092,1794,11758,128,11501,385,11726,160,11871,15,11746,140,8590,3296,11564,322,11886,0,11778,108,11833,53,11550,336,11589,297,10406,1480
"terpenoid/terpene","sesterterpene","w/o",439545,436397,3148,439022,523,437017,2528,438746,799,435950,3595,437206,2339,436801,2744,438651,894,432069,7476,438891,654,437544,2001,382568,56977,438444,1101,434954,4591,438981,564,438597,948,439425,120,401022,38523,401623,37922,403919,35626,430403,9142,415268,24277,380824,58721,340045,99500,437397,2148,425599,13946,429176,10369,437698,1847,418615,20930,380292,59253,427542,12003,439474,71,428659,10886,438734,811,424036,15509,427750,11795,382219,57326
"terpenoid/terpene","sesterterpene","w/",285,285,0,285,0,285,0,285,0,285,0,285,0,268,17,284,1,283,2,283,2,282,3,279,6,285,0,285,0,285,0,285,0,285,0,242,43,242,43,258,27,285,0,264,21,250,35,277,8,285,0,279,6,284,1,285,0,285,0,136,149,284,1,285,0,283,2,284,1,281,4,283,2,266,19
"terpenoid/terpene","tetraterpene/carotenoid/xanthophyll","w/o",402749,400136,2613,402347,402,401105,1644,401994,755,400321,2428,401846,903,400035,2714,401882,867,396218,6531,402160,589,401150,1599,368191,34558,401743,1006,398183,4566,402189,560,401835,914,402644,105,365239,37510,365200,37549,367712,35037,393820,8929,378670,24079,344568,58181,318152,84597,400614,2135,388912,13837,392469,10280,400946,1803,382812,19937,344074,58675,391031,11718,402684,65,392515,10234,401948,801,387340,15409,391144,11605,347508,55241
"terpenoid/terpene","tetraterpene/carotenoid/xanthophyll","w/",37081,36546,535,36960,121,36197,884,37037,44,35914,1167,35645,1436,37034,47,37053,28,36134,947,37014,67,36676,405,14656,22425,36986,95,37056,25,37077,4,37047,34,37066,15,36025,1056,36665,416,36465,616,36868,213,36862,219,36506,575,22170,14911,37068,13,36966,115,36991,90,37037,44,36088,993,36354,727,36795,286,37075,6,36427,654,37070,11,36977,104,36889,192,34977,2104
"terpenoid/terpene","triterpene/saponin","w/o",415829,412755,3074,415309,520,413340,2489,415038,791,412272,3557,413502,2327,413240,2589,414942,887,408695,7134,415189,640,413914,1915,359714,56115,414744,1085,411278,4551,415274,555,414889,940,415718,111,381204,34625,381134,34695,383062,32767,408221,7608,393297,22532,360196,55633,322967,92862,413798,2031,402745,13084,405979,9850,414117,1712,395774,20055,361689,54140,404304,11525,415769,60,405504,10325,415190,639,401397,14432,405055,10774,362184,53645
"terpenoid/terpene","triterpene/saponin","w/",24001,23927,74,23998,3,23962,39,23993,8,23963,38,23989,12,23829,172,23993,8,23657,344,23985,16,23912,89,23133,868,23985,16,23961,40,23992,9,23993,8,23992,9,20060,3941,20731,3270,21115,2886,22467,1534,22235,1766,20878,3123,17355,6646,23884,117,23133,868,23481,520,23866,135,23126,875,18739,5262,23522,479,23990,11,23438,563,23828,173,22920,1081,22978,1023,20301,3700
