,,,*,abiotic,abiotic,abiotic,abiotic,abiotic,abiotic,abiotic,abiotic,abiotic,abiotic,abiotic,abiotic,biotic,biotic,biotic,biotic,biotic,biotic,biotic,biotic,biotic,biotic,biotic,biotic,biotic,biotic,biotic,biotic,biotic,biotic,biotic,biotic,biotic,biotic,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,toxicity,toxicity
phenolic compound,anthraquinone,w/,6924,6896,28,6923,1,6922,2,6911,13,6910,14,6910,14,6891,33,6922,2,6868,56,6914,10,6867,57,5371,1553,6923,1,6909,15,6911,13,6919,5,6924,0,6261,663,6027,897,6078,846,6722,202,6480,444,6143,781,5793,1131,6903,21,6736,188,6839,85,6892,32,6801,123,5574,1350,6845,79,6923,1,6850,74,6884,40,6775,149,6729,195,5525,1399
phenolic compound,coumarin,w/o,426070,422973,3097,425559,511,423565,2505,425313,757,422502,3568,423760,2310,423394,2676,425554,516,418809,7261,425435,635,424156,1914,370177,55893,424995,1075,421534,4536,425505,565,425138,932,425951,119,388897,37173,390342,35728,391866,34204,417376,8694,402721,23349,369363,56707,329582,96488,423990,2080,412680,13390,415644,10426,424272,1798,405743,20327,369575,56495,414512,11558,426005,65,415377,10693,425311,759,410817,15253,414595,11475,370817,55253
phenolic compound,coumarin,w/,12104,12078,26,12103,1,12091,13,12061,43,12094,10,12078,26,12054,50,12100,4,11901,203,12078,26,12040,64,11238,866,12096,8,12059,45,12101,3,12087,17,12104,0,10663,1441,10466,1638,10718,1386,11651,453,11173,931,10627,1477,9642,2462,12043,61,11629,475,11892,212,12051,53,11370,734,9599,2505,11703,401,12099,5,11936,168,12041,63,11616,488,11809,295,10053,2051
phenolic compound,flavonoids/biflavonoids/anthocyanin,w/o,340840,338218,2622,340399,441,339133,1707,340147,693,338095,2745,338975,1865,338484,2356,340343,497,335102,5738,340234,606,339236,1604,302138,38702,340076,764,336426,4414,340292,548,339962,878,340749,91,313282,27558,311627,29213,311801,29039,335322,5518,319790,21050,291201,49639,297129,43711,338903,1937,329000,11840,331149,9691,339240,1600,323271,17569,291388,49452,330705,10135,340788,52,332005,8835,340356,484,327176,13664,331370,9470,292027,48813
phenolic compound,flavonoids/biflavonoids/anthocyanin,w/,97334,96833,501,97263,71,96523,811,97227,107,96501,833,96863,471,96964,370,97311,23,95608,1726,97279,55,96960,374,79277,18057,97015,319,97167,167,97314,20,97263,71,97306,28,86278,11056,89181,8153,90783,6551,93705,3629,94104,3230,88789,8545,42095,55239,97130,204,95309,2025,96387,947,97083,251,93842,3492,87786,9548,95510,1824,97316,18,95308,2026,96996,338,95257,2077,95034,2300,88843,8491
phenolic compound,isoflavanoids,w/o,438158,435035,3123,437646,512,435640,2518,437358,800,434580,3578,435822,2336,435433,2725,437638,520,430694,7464,437497,661,436180,1978,381399,56759,437075,1083,433577,4581,437590,568,437210,948,438039,119,399547,38611,400797,37361,402569,35589,429012,9146,413880,24278,379978,58180,339211,98947,436017,2141,424295,13863,427520,10638,436307,1851,417098,21060,379159,58999,426199,11959,438088,70,427297,10861,437336,822,422419,15739,426388,11770,380854,57304
phenolic compound,isoflavanoids,w/,16,16,0,16,0,16,0,16,0,16,0,16,0,15,1,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,15,1,16,0,13,3,11,5,15,1,15,1,14,2,12,4,13,3,16,0,14,2,16,0,16,0,15,1,15,1,16,0,16,0,16,0,16,0,14,2,16,0,16,0
phenolic compound,lignans,w/o,433840,430721,3119,433328,512,431328,2512,433041,799,430268,3572,431505,2335,431137,2703,433321,519,426426,7414,433182,658,431879,1961,377180,56660,432758,1082,429259,4581,433275,565,432893,947,433722,118,396120,37720,396683,37157,398813,35027,424791,9049,409722,24118,375862,57978,336310,97530,431731,2109,420229,13611,423273,10567,431994,1846,413051,20789,375893,57947,422016,11824,433774,66,423096,10744,433038,802,418210,15630,422155,11685,376963,56877
phenolic compound,lignans,w/,4334,4330,4,4334,0,4328,6,4333,1,4328,6,4333,1,4311,23,4333,1,4284,50,4331,3,4317,17,4235,99,4333,1,4334,0,4331,3,4332,2,4333,1,3440,894,4125,209,3771,563,4236,98,4172,162,4128,206,2914,1420,4302,32,4080,254,4263,71,4329,5,4062,272,3281,1053,4199,135,4330,4,4217,117,4314,20,4223,111,4249,85,3907,427
phenolic compound,naphthoquinone,w/o,433512,430405,3107,433000,512,430994,2518,432720,792,429934,3578,431179,2333,430798,2714,432992,520,426086,7426,432866,646,431552,1960,377441,56071,432430,1082,428940,4572,432948,564,432568,944,433393,119,395275,38237,396650,36862,398818,34694,424401,9111,409643,23869,375794,57718,335164,98348,431450,2062,419814,13698,422898,10614,431679,1833,412494,21018,375968,57544,421621,11891,433443,69,422678,10834,432694,818,417829,15683,421887,11625,377036,56476
phenolic compound,naphthoquinone,w/,4662,4646,16,4662,0,4662,0,4654,8,4662,0,4659,3,4650,12,4662,0,4624,38,4647,15,4644,18,3974,688,4661,1,4653,9,4658,4,4657,5,4662,0,4285,377,4158,504,3766,896,4626,36,4251,411,4196,466,4060,602,4583,79,4495,167,4638,24,4644,18,4619,43,3206,1456,4594,68,4661,1,4635,27,4658,4,4604,58,4517,145,3834,828
phenolic compound,phenolic acid,w/o,429182,426092,3090,428678,504,426721,2461,428391,791,425666,3516,426867,2315,426499,2683,428666,516,422090,7092,428536,646,427297,1885,373391,55791,428112,1070,424624,4558,428617,565,428247,935,429064,118,391413,37769,392420,36762,393982,35200,420293,8889,405234,23948,371842,57340,336696,92486,427055,2127,415434,13748,418593,10589,427344,1838,408433,20749,370754,58428,417324,11858,429113,69,418484,10698,428377,805,413555,15627,417558,11624,372367,56815
phenolic compound,phenolic acid,w/,8992,8959,33,8984,8,8935,57,8983,9,8930,62,8971,21,8949,43,8988,4,8620,372,8977,15,8899,93,8024,968,8979,13,8969,23,8989,3,8978,14,8991,1,8147,845,8388,604,8602,390,8734,258,8660,332,8148,844,2528,6464,8978,14,8875,117,8943,49,8979,13,8680,312,8420,572,8891,101,8991,1,8829,163,8975,17,8878,114,8846,146,8503,489
phenolic compound,phenylpropanoid,w/o,435286,432233,3053,434791,495,432924,2362,434491,795,431834,3452,432991,2295,432650,2636,434794,492,427978,7308,434628,658,433336,1950,378956,56330,434253,1033,430710,4576,434719,567,434361,925,435170,116,396938,38348,398071,37215,399809,35477,426184,9102,411158,24128,377300,57986,337390,97896,433156,2130,421497,13789,424667,10619,433440,1846,414266,21020,376516,58770,423360,11926,435216,70,424436,10850,434469,817,419593,15693,423680,11606,378201,57085
phenolic compound,phenylpropanoid,w/,2888,2818,70,2871,17,2732,156,2883,5,2762,126,2847,41,2798,90,2860,28,2732,156,2885,3,2860,28,2459,429,2838,50,2883,5,2887,1,2864,24,2885,3,2622,266,2737,151,2775,113,2843,45,2736,152,2690,198,1834,1054,2877,11,2812,76,2869,19,2883,5,2847,41,2658,230,2855,33,2888,0,2877,11,2883,5,2840,48,2724,164,2669,219
phenolic compound,stilbene,w/o,430450,427356,3094,429938,512,427941,2509,429668,782,426884,3566,428132,2318,427737,2713,429932,518,423049,7401,429790,660,428481,1969,374100,56350,429375,1075,425887,4563,429892,558,429502,948,430331,119,393182,37268,393338,37112,395947,34503,421476,8974,406415,24035,372551,57899,334830,95620,428330,2120,416747,13703,419892,10558,428616,1834,409992,20458,372807,57643,418889,11561,430385,65,419916,10534,429632,818,414779,15671,418821,11629,373958,56492
phenolic compound,stilbene,w/,7724,7695,29,7724,0,7715,9,7706,18,7712,12,7706,18,7711,13,7722,2,7661,63,7723,1,7715,9,7315,409,7716,8,7706,18,7714,10,7723,1,7724,0,6378,1346,7470,254,6637,1087,7551,173,7479,245,7439,285,4394,3330,7703,21,7562,162,7644,80,7707,17,7121,603,6367,1357,7326,398,7719,5,7397,327,7720,4,7654,70,7583,141,6912,812
phenolic compound,tannin,w/o,418018,414959,3059,417513,505,415564,2454,417233,785,414481,3537,415727,2291,415888,2130,417503,515,411049,6969,417362,656,416121,1897,363887,54131,417011,1007,413475,4543,417461,557,417072,946,417949,69,381273,36745,384339,33679,383362,34656,410051,7967,395102,22916,363328,54690,328328,89690,415976,2042,404634,13384,407614,10404,416326,1692,397329,20689,360866,57152,406277,11741,417956,62,407406,10612,417344,674,403058,14960,407172,10846,363654,54364
phenolic compound,tannin,w/,20156,20092,64,20149,7,20092,64,20141,15,20115,41,20111,45,19560,596,20151,5,19661,495,20151,5,20075,81,17528,2628,20080,76,20118,38,20145,11,20153,3,20106,50,18287,1869,16469,3687,19222,934,18976,1180,18792,1364,16662,3494,10896,9260,20057,99,19675,481,19922,234,19997,159,19784,372,18308,1848,19938,218,20148,8,19907,249,20008,148,19375,781,19232,924,17216,2940
phenolic compound,xanthone,w/o,435253,432137,3116,434741,512,432735,2518,434454,799,431677,3576,432919,2334,432533,2720,434734,519,427802,7451,434594,659,433279,1974,378614,56639,434173,1080,430683,4570,434685,568,434304,949,435134,119,397051,38202,398253,37000,400187,35066,426240,9013,411164,24089,377328,57925,337085,98168,433126,2127,421512,13741,424660,10593,433410,1843,414275,20978,377134,58119,423385,11868,435183,70,424457,10796,434434,819,419572,15681,423576,11677,378293,56960
phenolic compound,xanthone,w/,2921,2914,7,2921,0,2921,0,2920,1,2919,2,2919,2,2915,6,2920,1,2908,13,2919,2,2917,4,2801,120,2918,3,2910,11,2921,0,2921,0,2921,0,2509,412,2555,366,2397,524,2787,134,2730,191,2662,259,2139,782,2907,14,2797,124,2876,45,2913,8,2838,83,2040,881,2830,91,2921,0,2856,65,2918,3,2861,60,2828,93,2577,344
polyketide,acetogenin,w/o,437702,434580,3122,437190,512,435184,2518,436902,800,434124,3578,435366,2336,434984,2718,437185,517,430244,7458,437042,660,435726,1976,380945,56757,436620,1082,433123,4579,437134,568,436753,949,437583,119,399102,38600,400364,37338,402185,35517,428558,9144,413441,24261,379536,58166,338786,98916,435572,2130,423848,13854,427065,10637,435851,1851,416643,21059,378989,58713,425750,11952,437632,70,426843,10859,436881,821,421961,15741,425936,11766,380492,57210
polyketide,acetogenin,w/,472,471,1,472,0,472,0,472,0,472,0,472,0,464,8,469,3,466,6,471,1,470,2,470,2,471,1,470,2,472,0,472,0,472,0,458,14,444,28,399,73,469,3,453,19,454,18,438,34,461,11,461,11,471,1,472,0,470,2,185,287,465,7,472,0,470,2,471,1,472,0,468,4,378,94
polyketide,ansamycin,w/o,437897,434776,3121,437385,512,435379,2518,437097,800,434319,3578,435561,2336,435171,2726,437377,520,430433,7464,437240,657,435919,1978,381149,56748,436814,1083,433317,4580,437329,568,436948,949,437778,119,399290,38607,400573,37324,402359,35538,428752,9145,413637,24260,379775,58122,338952,98945,435758,2139,424052,13845,427262,10635,436047,1850,416837,21060,378971,58926,425939,11958,437827,70,427037,10860,437075,822,422156,15741,426132,11765,380652,57245
polyketide,ansamycin,w/,277,275,2,277,0,277,0,277,0,277,0,277,0,277,0,277,0,277,0,273,4,277,0,266,11,277,0,276,1,277,0,277,0,277,0,270,7,235,42,225,52,275,2,257,20,215,62,272,5,275,2,257,20,274,3,276,1,276,1,203,74,276,1,277,0,276,1,277,0,277,0,272,5,218,59
polyketide,macrolide,w/o,424836,421735,3101,424361,475,422318,2518,424054,782,421265,3571,422504,2332,422114,2722,424333,503,417419,7417,424182,654,422883,1953,368213,56623,423763,1073,420332,4504,424270,566,423887,949,424717,119,386980,37856,389787,35049,389663,35173,415804,9032,402043,22793,373139,51697,326026,98810,422921,1915,411297,13539,414487,10349,423036,1800,404252,20584,366905,57931,412966,11870,424767,69,414122,10714,424015,821,409428,15408,413456,11380,368907,55929
polyketide,macrolide,w/,13338,13316,22,13301,37,13338,0,13320,18,13331,7,13334,4,13334,4,13321,17,13291,47,13331,7,13313,25,13202,136,13328,10,13261,77,13336,2,13338,0,13338,0,12580,758,11021,2317,12921,417,13223,115,11851,1487,6851,6487,13198,140,13112,226,13012,326,13049,289,13287,51,12861,477,12269,1069,13249,89,13337,1,13191,147,13337,1,13005,333,12948,390,11963,1375
polyketide,polyene,w/o,435054,431955,3099,434543,511,432537,2517,434263,791,431481,3573,432722,2332,432330,2724,434547,507,427621,7433,434397,657,433083,1971,378887,56167,433971,1083,430484,4570,434495,559,434105,949,434935,119,396500,38554,397846,37208,399531,35523,425910,9144,412541,22513,377125,57929,336291,98763,432925,2129,421241,13813,424432,10622,433211,1843,414024,21030,376262,58792,423107,11947,434984,70,424210,10844,434232,822,419331,15723,423303,11751,378172,56882
polyketide,polyene,w/,3120,3096,24,3119,1,3119,1,3111,9,3115,5,3116,4,3118,2,3107,13,3089,31,3116,4,3113,7,2528,592,3120,0,3109,11,3111,9,3120,0,3120,0,3060,60,2962,158,3053,67,3117,3,1353,1767,2865,255,2933,187,3108,12,3068,52,3104,16,3112,8,3089,31,2912,208,3108,12,3120,0,3103,17,3120,0,3102,18,3101,19,2698,422
polyketide,polyether,w/o,436726,433789,2937,436214,512,434208,2518,435932,794,433169,3557,434403,2323,434002,2724,436206,520,429266,7460,436066,660,434752,1974,380133,56593,435644,1082,432147,4579,436176,550,435777,949,436607,119,398146,38580,399556,37170,401225,35501,427579,9147,412492,24234,378670,58056,337853,98873,434606,2120,422888,13838,426097,10629,434896,1830,415714,21012,378032,58694,424770,11956,436656,70,425868,10858,435904,822,420993,15733,425051,11675,379690,57036
polyketide,polyether,w/,1448,1262,186,1448,0,1448,0,1442,6,1427,21,1435,13,1446,2,1448,0,1444,4,1447,1,1444,4,1282,166,1447,1,1446,2,1430,18,1448,0,1448,0,1414,34,1252,196,1359,89,1448,0,1402,46,1320,128,1371,77,1427,21,1421,27,1439,9,1427,21,1399,49,1142,306,1445,3,1448,0,1445,3,1448,0,1440,8,1353,95,1180,268
polyketide,tetracycline,w/o,401771,398760,3011,401432,339,399264,2507,401010,761,398362,3409,399463,2308,399055,2716,401258,513,394416,7355,401113,658,399864,1907,346207,55564,400693,1078,397430,4341,401213,558,400832,939,401652,119,364253,37518,370625,31146,366538,35233,392910,8861,378940,22831,366182,35589,303567,98204,399744,2027,388230,13541,392311,9460,400416,1355,381283,20488,343906,57865,390026,11745,401707,64,391156,10615,400978,793,386799,14972,392747,9024,347708,54063
polyketide,tetracycline,w/,36403,36291,112,36230,173,36392,11,36364,39,36234,169,36375,28,36393,10,36396,7,36294,109,36400,3,36332,71,35208,1195,36398,5,36163,240,36393,10,36393,10,36403,0,35307,1096,30183,6220,36046,357,36117,286,34954,1449,13808,22595,35657,746,36289,114,36079,324,35225,1178,35907,496,35830,573,35268,1135,36189,214,36397,6,36157,246,36374,29,35634,769,33657,2746,33162,3241
sterols,sterols/cardenolides,w/o,424330,421313,3017,423818,512,421851,2479,423544,786,420851,3479,422015,2315,421745,2585,423818,512,417125,7205,423680,650,422386,1944,368321,56009,423269,1061,419766,4564,423767,563,423387,943,424212,118,386763,37567,387692,36638,389322,35008,415743,8587,402314,22016,367103,57227,327840,96490,422288,2042,410751,13579,413822,10508,422519,1811,404945,19385,366826,57504,412716,11614,424261,69,416411,7919,423531,799,408769,15561,412780,11550,368598,55732
sterols,sterols/cardenolides,w/,13844,13738,106,13844,0,13805,39,13830,14,13745,99,13823,21,13703,141,13836,8,13585,259,13833,11,13810,34,13094,750,13822,22,13827,17,13839,5,13838,6,13843,1,12797,1047,13116,728,13262,582,13284,560,11580,2264,12887,957,11384,2460,13745,99,13558,286,13714,130,13804,40,12168,1676,12348,1496,13499,345,13843,1,10902,2942,13821,23,13664,180,13624,220,12272,1572
sulphur compounds,sulphur compounds/glucosinolates,w/o,424434,421778,2656,423951,483,421972,2462,423769,665,421027,3407,422217,2217,422030,2404,423935,499,417283,7151,423790,644,422603,1831,370262,54172,423381,1053,419902,4532,424034,400,423499,935,424320,114,386419,38015,388210,36224,389904,34530,415364,9070,400483,23951,367480,56954,327373,97061,422313,2121,410741,13693,413852,10582,422705,1729,403809,20625,366997,57437,412624,11810,424365,69,413670,10764,423617,817,408774,15660,413039,11395,370419,54015
sulphur compounds,sulphur compounds/glucosinolates,w/,13740,13273,467,13711,29,13684,56,13605,135,13569,171,13621,119,13418,322,13719,21,13427,313,13723,17,13593,147,11153,2587,13710,30,13691,49,13572,168,13726,14,13735,5,13141,599,12598,1142,12680,1060,13663,77,13411,329,12510,1230,11851,1889,13720,20,13568,172,13684,56,13618,122,13304,436,12177,1563,13591,149,13739,1,13643,97,13735,5,13659,81,13365,375,10451,3289
terpenoid/terpene,diterpene,w/o,432249,429141,3108,431737,512,429744,2505,431450,799,428689,3560,429917,2332,429679,2570,431737,512,424865,7384,431595,654,430314,1935,375607,56642,431178,1071,427686,4563,431682,567,431303,946,432130,119,394710,37539,395506,36743,397521,34728,423205,9044,408306,23943,374652,57597,334048,98201,430135,2114,418665,13584,421727,10522,430408,1841,411313,20936,375204,57045,420385,11864,432180,69,421464,10785,431455,794,416707,15542,420636,11613,375699,56550
terpenoid/terpene,diterpene,w/,5925,5910,15,5925,0,5912,13,5924,1,5907,18,5921,4,5769,156,5917,8,5845,80,5918,7,5882,43,5808,117,5913,12,5907,18,5924,1,5922,3,5925,0,4850,1075,5302,623,5063,862,5822,103,5588,337,5338,587,5176,749,5898,27,5644,281,5809,116,5915,10,5800,125,3970,1955,5830,95,5924,1,5849,76,5897,28,5726,199,5768,157,5171,754
terpenoid/terpene,hemiterpene,w/o,437941,434839,3102,437430,511,435437,2504,437141,800,434366,3575,435613,2328,435222,2719,437421,520,430481,7460,437281,660,435965,1976,381206,56735,436859,1082,433360,4581,437375,566,436992,949,437822,119,399341,38600,400592,37349,402372,35569,428795,9146,413666,24275,379776,58165,339027,98914,435802,2139,424083,13858,427308,10633,436091,1850,416885,21056,378974,58967,425983,11958,437871,70,427085,10856,437119,822,422203,15738,426173,11768,380670,57271
terpenoid/terpene,hemiterpene,w/,233,212,21,232,1,219,14,233,0,230,3,225,8,226,7,233,0,229,4,232,1,231,2,209,24,232,1,233,0,231,2,233,0,233,0,219,14,216,17,212,21,232,1,228,5,214,19,197,36,231,2,226,7,228,5,232,1,228,5,200,33,232,1,233,0,228,5,233,0,230,3,231,2,200,33
terpenoid/terpene,monoterpene,w/o,434983,431904,3079,434472,511,432524,2459,434184,799,431417,3566,432660,2323,432443,2540,434523,460,427650,7333,434359,624,433076,1907,378357,56626,433959,1024,430413,4570,434417,566,434037,946,434868,115,396731,38252,398122,36861,399617,35366,425879,9104,411082,23901,377394,57589,336805,98178,432863,2120,421182,13801,424368,10615,433143,1840,413982,21001,376415,58568,423064,11919,434913,70,424142,10841,434180,803,419403,15580,423296,11687,378147,56836
terpenoid/terpene,monoterpene,w/,3191,3147,44,3190,1,3132,59,3190,1,3179,12,3178,13,3005,186,3131,60,3060,131,3154,37,3120,71,3058,133,3132,59,3180,11,3189,2,3188,3,3187,4,2829,362,2686,505,2967,224,3148,43,2812,379,2596,595,2419,772,3170,21,3127,64,3168,23,3180,11,3131,60,2759,432,3151,40,3191,0,3171,20,3172,19,3030,161,3108,83,2723,468
terpenoid/terpene,norisoprenoid,w/o,438011,434889,3122,437499,512,435494,2517,437211,800,434434,3577,435677,2334,435288,2723,437496,515,430551,7460,437350,661,436036,1975,381317,56694,436933,1078,433430,4581,437443,568,437062,949,437892,119,399416,38595,400653,37358,402428,35583,428866,9145,413738,24273,379836,58175,339086,98925,435870,2141,424148,13863,427373,10638,436160,1851,416951,21060,379037,58974,426056,11955,437941,70,427150,10861,437189,822,422271,15740,426242,11769,380713,57298
terpenoid/terpene,norisoprenoid,w/,163,162,1,163,0,162,1,163,0,162,1,161,2,160,3,158,5,159,4,163,0,160,3,98,65,158,5,163,0,163,0,163,0,163,0,144,19,155,8,156,7,161,2,156,7,154,9,138,25,163,0,161,2,163,0,163,0,162,1,137,26,159,4,163,0,163,0,163,0,162,1,162,1,157,6
terpenoid/terpene,polyterpene,w/o,438164,435041,3123,437652,512,435646,2518,437364,800,434586,3578,435828,2336,435438,2726,437644,520,430700,7464,437503,661,436186,1978,381407,56757,437081,1083,433583,4581,437596,568,437215,949,438045,119,399550,38614,400799,37365,402575,35589,429017,9147,413885,24279,379983,58181,339215,98949,436023,2141,424299,13865,427526,10638,436313,1851,417103,21061,379165,58999,426205,11959,438094,70,427303,10861,437342,822,422423,15741,426394,11770,380862,57302
terpenoid/terpene,polyterpene,w/,10,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,8,2,10,0,10,0,10,0,10,0,10,0,10,0,9,1,9,1,10,0,9,1,7,3,9,1,10,0,10,0,10,0,10,0,10,0,9,1,10,0,10,0,10,0,10,0,10,0,10,0,8,2
terpenoid/terpene,sesquiterpene,w/o,428869,425774,3095,428357,512,426384,2485,428069,800,425312,3557,426542,2327,426537,2332,428433,436,421668,7201,428254,615,427046,1823,372343,56526,427836,1033,424325,4544,428304,565,427932,937,428754,115,391782,37087,392755,36114,394393,34476,419849,9020,405603,23266,372083,56786,331323,97546,426830,2039,415323,13546,418351,10518,427031,1838,407898,20971,372572,56297,417107,11762,428799,70,418093,10776,428092,777,413393,15476,417353,11516,372598,56271
terpenoid/terpene,sesquiterpene,w/,9305,9277,28,9305,0,9272,33,9305,0,9284,21,9296,9,8911,394,9221,84,9042,263,9259,46,9150,155,9072,233,9255,50,9268,37,9302,3,9293,12,9301,4,7778,1527,8053,1252,8191,1114,9178,127,8291,1014,7907,1398,7901,1404,9203,102,8986,319,9185,120,9292,13,9215,90,6602,2703,9108,197,9305,0,9220,85,9260,45,9040,265,9051,254,8272,1033
terpenoid/terpene,sesterterpene,w/o,437891,434768,3123,437379,512,435373,2518,437091,800,434313,3578,435555,2336,435182,2709,437371,520,430429,7462,437232,659,435916,1975,381138,56753,436808,1083,433310,4581,437323,568,436942,949,437772,119,399319,38572,400567,37324,402328,35563,428744,9147,413632,24259,379742,58149,338949,98942,435750,2141,424032,13859,427254,10637,436040,1851,416830,21061,379039,58852,425933,11958,437821,70,427032,10859,437070,821,422154,15737,426123,11768,380606,57285
terpenoid/terpene,sesterterpene,w/,283,283,0,283,0,283,0,283,0,283,0,283,0,266,17,283,0,281,2,281,2,280,3,277,6,283,0,283,0,283,0,283,0,283,0,241,42,241,42,256,27,283,0,262,21,248,35,275,8,283,0,277,6,282,1,283,0,283,0,135,148,282,1,283,0,281,2,282,1,279,4,281,2,264,19
terpenoid/terpene,tetraterpene/carotenoid/xanthophyll,w/o,401238,398646,2592,400844,394,399600,1638,400482,756,398819,2419,400335,903,398559,2679,400739,499,394717,6521,400644,594,399664,1574,366826,34412,400250,988,396682,4556,400674,564,400323,915,401134,104,363673,37565,364285,36953,366261,34977,392303,8935,377177,24061,343627,57611,317130,84108,399110,2128,387488,13750,390690,10548,399430,1808,381171,20067,342957,58281,389563,11675,401174,64,391028,10210,400427,811,385601,15637,389657,11581,346026,55212
terpenoid/terpene,tetraterpene/carotenoid/xanthophyll,w/,36936,36405,531,36818,118,36056,880,36892,44,35777,1159,35503,1433,36889,47,36915,21,35993,943,36869,67,36532,404,14589,22347,36841,95,36911,25,36932,4,36902,34,36921,15,35887,1049,36523,413,36323,613,36724,212,36717,219,36363,573,22094,14842,36923,13,36821,115,36846,90,36893,43,35942,994,36217,719,36652,284,36930,6,36285,651,36925,11,36832,104,36747,189,34844,2092
terpenoid/terpene,triterpene/saponin,w/o,414008,410959,3049,413499,509,411529,2479,413216,792,410467,3541,411684,2324,411457,2551,413493,515,406894,7114,413364,644,412123,1885,358119,55889,412942,1066,409467,4541,413449,559,413067,941,413898,110,379385,34623,379934,34074,381344,32664,406407,7601,391520,22488,358980,55028,321748,92260,411989,2019,401022,12986,403891,10117,412291,1717,393825,20183,360285,53723,402532,11476,413949,59,403709,10299,413362,646,399370,14638,403258,10750,360424,53584
terpenoid/terpene,triterpene/saponin,w/,24166,24092,74,24163,3,24127,39,24158,8,24129,37,24154,12,23991,175,24161,5,23816,350,24149,17,24073,93,23296,870,24149,17,24126,40,24157,9,24158,8,24157,9,20175,3991,20874,3292,21240,2926,22620,1546,22374,1792,21010,3156,17476,6690,24044,122,23287,879,23645,521,24032,134,23288,878,18889,5277,23683,483,24155,11,23604,562,23990,176,23063,1103,23146,1020,20446,3720
