;;;*;abiotic;abiotic;abiotic;abiotic;abiotic;abiotic;abiotic;abiotic;abiotic;abiotic;abiotic;abiotic;biotic;biotic;biotic;biotic;biotic;biotic;biotic;biotic;biotic;biotic;biotic;biotic;biotic;biotic;biotic;biotic;biotic;biotic;biotic;biotic;biotic;biotic;pharmaco;pharmaco;pharmaco;pharmaco;pharmaco;pharmaco;pharmaco;pharmaco;pharmaco;pharmaco;pharmaco;pharmaco;pharmaco;pharmaco;pharmaco;pharmaco;pharmaco;pharmaco;pharmaco;pharmaco;pharmaco;pharmaco;pharmaco;pharmaco;pharmaco;pharmaco;pharmaco;pharmaco;pharmaco;pharmaco;pharmaco;pharmaco;pharmaco;pharmaco;pharmaco;pharmaco;pharmaco;pharmaco;toxicity;toxicity
pharmaco;antiviral;w/o;425878;422732;3146;425356;522;423350;2528;425080;798;422287;3591;423539;2339;423131;2747;424985;893;418411;7467;425232;646;423884;1994;368979;56899;424778;1100;421299;4579;425314;564;424932;946;425758;120;388377;37501;389101;36777;391096;34782;416961;8917;402418;23460;368137;57741;327472;98406;423847;2031;425878;0;415614;10264;424046;1832;405135;20743;369093;56785;413951;11927;425812;66;415060;10818;425081;797;410581;15297;414207;11671;369484;56394
pharmaco;antiviral;w/;13952;13950;2;13951;1;13952;0;13951;1;13948;4;13952;0;13938;14;13950;2;13941;11;13942;10;13942;10;13868;84;13951;1;13940;12;13952;0;13950;2;13952;0;12887;1065;12764;1188;13081;871;13727;225;13114;838;12937;1015;12850;1102;13835;117;0;13952;13846;106;13937;15;13765;187;11335;2617;13875;77;13947;5;13882;70;13937;15;13736;216;13826;126;13001;951
pharmaco;arthritis;w/o;429460;426313;3147;428937;523;426933;2527;428661;799;425865;3595;427121;2339;426699;2761;428567;893;421984;7476;428805;655;427459;2001;372544;56916;428361;1099;424875;4585;428896;564;428512;948;429340;120;393447;36013;391649;37811;393993;35467;420409;9051;405267;24193;371061;58399;330542;98918;427321;2139;415614;13846;429460;0;427642;1818;409013;20447;370312;59148;417566;11894;429392;68;418741;10719;428880;580;414532;14928;417860;11600;372819;56641
pharmaco;arthritis;w/;10370;10369;1;10370;0;10369;1;10370;0;10370;0;10370;0;10370;0;10368;2;10368;2;10369;1;10367;3;10303;67;10368;2;10364;6;10370;0;10370;0;10370;0;7817;2553;10216;154;10184;186;10279;91;10265;105;10013;357;9780;590;10361;9;10264;106;0;10370;10341;29;9887;483;10116;254;10260;110;10367;3;10201;169;10138;232;9785;585;10173;197;9666;704
pharmaco;burns;w/o;437983;434840;3143;437460;523;435456;2527;437184;799;434390;3593;435645;2338;435226;2757;437088;895;430511;7472;437329;654;435984;1999;381041;56942;436882;1101;433409;4574;437419;564;437035;948;437863;120;399562;38421;400194;37789;402357;35626;428865;9118;413763;24220;379502;58481;338638;99345;435836;2147;424046;13937;427642;10341;437983;0;417079;20904;378641;59342;425988;11995;437912;71;427108;10875;437182;801;422531;15452;426883;11100;380753;57230
pharmaco;burns;w/;1847;1842;5;1847;0;1846;1;1847;0;1845;2;1846;1;1843;4;1847;0;1841;6;1845;2;1842;5;1806;41;1847;0;1830;17;1847;0;1847;0;1847;0;1702;145;1671;176;1820;27;1823;24;1769;78;1572;275;1684;163;1846;1;1832;15;1818;29;0;1847;1821;26;1787;60;1838;9;1847;0;1834;13;1836;11;1786;61;1150;697;1732;115
pharmaco;cardiovascular;w/o;418900;415761;3139;418378;522;416375;2525;418102;798;415312;3588;416566;2334;416139;2761;418007;893;411440;7460;418245;655;416897;2003;362190;56710;417800;1100;414319;4581;418336;564;417952;948;418780;120;381834;37066;381149;37751;383749;35151;410385;8515;394795;24105;360473;58427;322451;96449;416778;2122;405135;13765;409013;9887;417079;1821;418900;0;359970;58930;407222;11678;418834;66;409369;9531;418113;787;403976;14924;407269;11631;362820;56080
pharmaco;cardiovascular;w/;20930;20921;9;20929;1;20927;3;20929;1;20923;7;20925;5;20930;0;20928;2;20912;18;20929;1;20929;1;20657;273;20929;1;20920;10;20930;0;20930;0;20930;0;19430;1500;20716;214;20428;502;20303;627;20737;193;20601;329;17871;3059;20904;26;20743;187;20447;483;20904;26;0;20930;20458;472;20604;326;20925;5;19573;1357;20905;25;20341;589;20764;166;19665;1265
pharmaco;cytotoxicity;w/o;380428;377316;3112;379908;520;377904;2524;379663;765;376855;3573;378105;2323;377704;2724;379540;888;373057;7371;379787;641;378534;1894;324069;56359;379329;1099;375990;4438;379868;560;379483;945;380309;119;345327;35101;346639;33789;355603;24825;371802;8626;358265;22163;325418;55010;288315;92113;378686;1742;369093;11335;370312;10116;378641;1787;359970;20458;380428;0;369206;11222;380363;65;369835;10593;379687;741;365286;15142;369665;10763;332612;47816
pharmaco;cytotoxicity;w/;59402;59366;36;59399;3;59398;4;59368;34;59380;22;59386;16;59365;37;59395;7;59295;107;59387;15;59292;110;58778;624;59400;2;59249;153;59398;4;59399;3;59401;1;55937;3465;55226;4176;48574;10828;58886;516;57267;2135;55656;3746;52007;7395;58996;406;56785;2617;59148;254;59342;60;58930;472;0;59402;58620;782;59396;6;59107;295;59331;71;59031;371;58368;1034;49873;9529
pharmaco;dementia/alzheimer;w/o;427826;424688;3138;427303;523;425298;2528;427030;796;424232;3594;425487;2339;425065;2761;426932;894;420350;7476;427170;656;425824;2002;370949;56877;426725;1101;423237;4589;427264;562;426878;948;427706;120;390017;37809;389960;37866;392393;35433;418835;8991;403584;24242;369196;58630;330218;97608;425687;2139;413951;13875;417566;10260;425988;1838;407222;20604;369206;58620;427826;0;427756;70;417089;10737;427022;804;412446;15380;416072;11754;371630;56196
pharmaco;dementia/alzheimer;w/;12004;11994;10;12004;0;12004;0;12001;3;12003;1;12004;0;12004;0;12003;1;12002;2;12004;0;12002;2;11898;106;12004;0;12002;2;12002;2;12004;0;12004;0;11247;757;11905;99;11784;220;11853;151;11948;56;11878;126;10104;1900;11995;9;11927;77;11894;110;11995;9;11678;326;11222;782;0;12004;12003;1;11853;151;11996;8;11871;133;11961;43;10855;1149
pharmaco;immuno-modulatory;w/o;439759;436611;3148;439236;523;437231;2528;438960;799;436164;3595;437420;2339;436998;2761;438864;895;432281;7478;439103;656;437755;2004;382778;56981;438658;1101;435168;4591;439195;564;438811;948;439639;120;401231;38528;401802;37957;404114;35645;430625;9134;415462;24297;381017;58742;340273;99486;437611;2148;425812;13947;429392;10367;437912;1847;418834;20925;380363;59396;427756;12003;439759;0;428873;10886;438948;811;424251;15508;427965;11794;382418;57341
pharmaco;immuno-modulatory;w/;71;71;0;71;0;71;0;71;0;71;0;71;0;71;0;71;0;71;0;71;0;71;0;69;2;71;0;71;0;71;0;71;0;71;0;33;38;63;8;63;8;63;8;70;1;57;14;49;22;71;0;66;5;68;3;71;0;66;5;65;6;70;1;0;71;69;2;70;1;66;5;68;3;67;4
pharmaco;obesity;w/o;428942;425799;3143;428419;523;426415;2527;428143;799;425348;3594;426604;2338;426181;2761;428049;893;421472;7470;428287;655;426939;2003;372115;56827;427841;1101;424354;4588;428378;564;427994;948;428822;120;391221;37721;391068;37874;393486;35456;420566;8376;404709;24233;370324;58618;330858;98084;426802;2140;415060;13882;418741;10201;427108;1834;409369;19573;369835;59107;417089;11853;428873;69;428942;0;428141;801;413512;15430;417232;11710;371883;57059
pharmaco;obesity;w/;10888;10883;5;10888;0;10887;1;10888;0;10887;1;10887;1;10888;0;10886;2;10880;8;10887;1;10887;1;10732;156;10888;0;10885;3;10888;0;10888;0;10888;0;10043;845;10797;91;10691;197;10122;766;10823;65;10750;138;9464;1424;10880;8;10818;70;10719;169;10875;13;9531;1357;10593;295;10737;151;10886;2;0;10888;10877;11;10805;83;10801;87;10602;286
pharmaco;rheumatism;w/o;439018;435871;3147;438496;522;436490;2528;438219;799;435423;3595;436679;2339;436258;2760;438123;895;431544;7474;438363;655;437020;1998;382047;56971;437917;1101;434427;4591;438454;564;438071;947;438898;120;400680;38338;401117;37901;403417;35601;429907;9111;414747;24271;380331;58687;339687;99331;436875;2143;425081;13937;428880;10138;437182;1836;418113;20905;379687;59331;427022;11996;438948;70;428141;10877;439018;0;423612;15406;427284;11734;381761;57257
pharmaco;rheumatism;w/;812;811;1;811;1;812;0;812;0;812;0;812;0;811;1;812;0;808;4;811;1;806;6;800;12;812;0;812;0;812;0;811;1;812;0;584;228;748;64;760;52;781;31;785;27;743;69;635;177;807;5;797;15;580;232;801;11;787;25;741;71;804;8;811;1;801;11;0;812;705;107;749;63;724;88
pharmaco;sedative/analgesic;w/o;424317;421182;3135;423794;523;421791;2526;423518;799;420724;3593;421981;2336;421560;2757;423423;894;416848;7469;423669;648;422319;1998;367415;56902;423216;1101;419730;4587;423754;563;423371;946;424197;120;389311;35006;386912;37405;389002;35315;415635;8682;400477;23840;366206;58111;325948;98369;422219;2098;410581;13736;414532;9785;422531;1786;403976;20341;365286;59031;412446;11871;424251;66;413512;10805;423612;705;424317;0;412782;11535;368434;55883
pharmaco;sedative/analgesic;w/;15513;15500;13;15513;0;15511;2;15513;0;15511;2;15510;3;15509;4;15512;1;15504;9;15505;8;15507;6;15432;81;15513;0;15509;4;15512;1;15511;2;15513;0;11953;3560;14953;560;15175;338;15053;460;15055;458;14868;645;14374;1139;15463;50;15297;216;14928;585;15452;61;14924;589;15142;371;15380;133;15508;5;15430;83;15406;107;0;15513;15251;262;14051;1462
pharmaco;wound;w/o;428033;424895;3138;427512;521;425507;2526;427238;795;424453;3580;425699;2334;425314;2719;427147;886;420581;7452;427378;655;426034;1999;371247;56786;426935;1098;423504;4529;427470;563;427099;934;427914;119;390507;37526;391432;36601;393163;34870;419079;8954;404092;23941;371104;56929;329873;98160;425918;2115;414207;13826;417860;10173;426883;1150;407269;20764;369665;58368;416072;11961;427965;68;417232;10801;427284;749;412782;15251;428033;0;371395;56638
pharmaco;wound;w/;11797;11787;10;11795;2;11795;2;11793;4;11782;15;11792;5;11755;42;11788;9;11771;26;11796;1;11792;5;11600;197;11794;3;11735;62;11796;1;11783;14;11796;1;10757;1040;10433;1364;11014;783;11609;188;11440;357;9970;1827;10449;1348;11764;33;11671;126;11600;197;11100;697;11631;166;10763;1034;11754;43;11794;3;11710;87;11734;63;11535;262;0;11797;11090;707
toxicity;toxicity;w/o;382485;379397;3088;382074;411;379985;2500;381704;781;379023;3462;380175;2310;379881;2604;381607;878;375446;7039;381870;615;381266;1219;327166;55319;381423;1062;377995;4490;381928;557;381542;943;382366;119;346956;35529;346702;35783;350743;31742;374206;8279;359938;22547;326158;56327;290469;92016;380630;1855;369484;13001;372819;9666;380753;1732;362820;19665;332612;49873;371630;10855;382418;67;371883;10602;381761;724;368434;14051;371395;11090;382485;0
toxicity;toxicity;w/;57345;57285;60;57233;112;57317;28;57327;18;57212;133;57316;29;57188;157;57328;17;56906;439;57304;41;56560;785;55681;1664;57306;39;57244;101;57338;7;57340;5;57344;1;54308;3037;55163;2182;53434;3911;56482;863;55594;1751;54916;2429;49853;7492;57052;293;56394;951;56641;704;57230;115;56080;1265;47816;9529;56196;1149;57341;4;57059;286;57257;88;55883;1462;56638;707;0;57345
